1.466802 	1.545251 	0.802950 	0.871077 	0.908613 	-2.875263 	-1.612937 	0.000000 	0.000000 	-2.159087 	2.670080 	3.786498 	-2.758649 	-0.500589 	1.095574 	0.881902 	0.000000 	0.586496 	-1.437673 	-1.683096 	-0.147035 	-0.224193 	1.555497 	-0.902630 	0.000000 	0.801194 	0.000000 	-1.586039 	-0.684420 	0.000000 	
1.237306 	-0.616036 	0.865487 	0.569327 	-0.290171 	-0.606490 	0.000000 	1.142568 	2.234822 	1.180919 	0.000000 	-1.419587 	-1.246352 	1.271270 	0.327333 	-0.626964 	1.138463 	1.250796 	0.560113 	0.000000 	-1.241774 	0.000000 	1.016340 	-2.171065 	-1.142568 	0.626964 	-1.497637 	0.000000 	0.290171 	-3.059613 	
-3.379013 	1.264823 	0.702276 	0.889564 	0.000000 	-0.889564 	-1.546128 	-0.695516 	-0.504022 	-2.691910 	2.296179 	2.416313 	-1.732323 	0.863232 	0.000000 	1.061679 	2.695024 	0.518295 	-2.113781 	-1.061679 	1.179966 	-3.282658 	0.000000 	0.000000 	0.695516 	0.000000 	2.897117 	0.000000 	3.282658 	-1.811320 	
1.396998 	-0.949655 	1.028244 	0.804732 	0.000000 	-2.116791 	-1.110630 	0.887846 	0.000000 	-1.400965 	2.817897 	-1.317095 	-2.399478 	0.799510 	1.312059 	-1.738639 	1.875335 	-1.640236 	-0.816562 	1.559271 	1.517183 	-0.895187 	0.000000 	0.938402 	-0.887846 	0.179368 	0.090455 	0.444241 	0.895187 	0.000000 	
0.606903 	3.656957 	-1.679617 	0.732883 	0.352953 	-1.486778 	0.000000 	-2.224051 	-1.876480 	-2.338399 	0.000000 	-0.525858 	-1.397730 	-1.562156 	0.400943 	1.643416 	1.136309 	1.568038 	-0.228252 	-0.755984 	0.000000 	-0.352953 	-0.305647 	3.643056 	2.224051 	-0.887433 	0.837950 	0.533328 	0.000000 	0.000000 	
1.773163 	-0.628488 	0.000000 	1.938086 	-0.552471 	-1.385615 	0.890617 	0.619026 	0.946664 	0.436340 	2.151422 	-1.451940 	-0.771843 	0.000000 	0.000000 	-1.433625 	0.463130 	-2.199432 	0.000000 	0.798665 	-0.086698 	0.552471 	1.128131 	0.000000 	-0.619026 	0.634960 	-1.756619 	-0.564980 	0.000000 	0.000000 	
0.709969 	0.000000 	-0.527997 	1.213875 	0.816118 	-1.821399 	-1.485041 	0.000000 	1.887993 	-2.191170 	2.345841 	2.110942 	-0.867871 	1.425898 	-0.208595 	0.454018 	-0.605862 	1.355474 	-0.282536 	-1.774239 	-1.649495 	0.000000 	2.395459 	-0.739809 	0.000000 	1.320221 	-1.522528 	-0.531060 	-0.816118 	-0.796060 	
-1.746363 	0.554449 	-1.135881 	0.948359 	0.000000 	0.983817 	1.275694 	-0.875137 	2.109502 	-0.660152 	-0.364967 	-2.934408 	0.000000 	2.402846 	-1.932177 	0.607642 	3.466878 	2.391638 	1.112648 	-0.607642 	-2.222093 	-3.057861 	0.000000 	0.782697 	0.875137 	0.000000 	0.000000 	1.213894 	3.057861 	-4.436163 	
1.557253 	-0.668893 	0.691238 	1.009296 	-1.138048 	-0.942584 	0.824318 	0.467489 	0.000000 	2.315558 	1.872954 	0.000000 	-2.356208 	-1.848237 	1.071336 	1.086561 	0.754049 	-1.692046 	0.954613 	-0.335024 	-0.147180 	0.128752 	0.000000 	-1.350123 	-0.467489 	-0.751537 	0.000000 	-1.093141 	1.009296 	-0.222386 	
3.510346 	1.327366 	1.375399 	0.000000 	0.000000 	-1.599604 	1.125969 	1.424204 	-1.031501 	1.433068 	0.574752 	0.000000 	-2.256951 	-1.818717 	1.599729 	-1.841791 	0.000000 	-2.634185 	-0.413481 	0.983324 	1.194920 	0.384525 	-0.649460 	0.000000 	-1.424268 	0.858251 	0.000000 	-1.253561 	-0.383971 	0.000000 	
