0.262429 	0.000000 	-1.291795 	-0.265565 	0.909796 	1.053586 	-0.951202 	0.767515 	0.000000 	0.781178 	0.000000 	2.274429 	-0.687631 	0.216274 	-0.225746 	0.274499 	-0.137040 	-0.404681 	0.540568 	-0.572319 	0.655588 	-0.729186 	0.000000 	0.000000 	-0.340801 	0.000000 	0.638190 	-0.416546 	-0.722972 	0.354894 	-1.465064 	0.576061 	-0.487652 	-0.900682 	0.000000 	0.000000 	-0.559342 	0.000000 	0.212525 	-0.761409 	0.000000 	0.331123 	-0.941357 	0.000000 	0.000000 	1.529305 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	-0.451022 	0.000000 	
-0.425853 	-0.424435 	0.000000 	0.000000 	0.000000 	0.000000 	0.920814 	0.175001 	-0.401084 	1.932168 	0.000000 	-0.995329 	0.552643 	0.497007 	0.000000 	0.000000 	0.000000 	0.000000 	-1.926966 	0.000000 	0.000000 	0.171265 	0.000000 	-1.090994 	0.610613 	0.000000 	-1.018697 	0.000000 	-0.257304 	0.000000 	0.766726 	-0.597522 	0.629584 	0.000000 	1.174778 	0.770539 	0.000000 	-0.229270 	-0.727858 	0.000000 	1.638867 	0.524950 	-0.234448 	-1.572429 	-1.823626 	0.000000 	0.836421 	1.354469 	0.000000 	-1.118279 	0.000000 	0.992977 	0.000000 	
-0.274336 	-0.612934 	0.816668 	0.000000 	0.000000 	0.350602 	0.000000 	0.500693 	1.038273 	0.000000 	0.932267 	0.000000 	0.000000 	0.000000 	1.737797 	-0.695708 	-0.977983 	0.000000 	-0.618955 	0.000000 	-0.554958 	0.000000 	1.442532 	0.500898 	0.000000 	-0.938333 	1.321268 	0.000000 	-0.238019 	0.000000 	0.000000 	0.997952 	-1.390531 	0.575713 	0.000000 	0.000000 	0.000000 	0.000000 	-0.602924 	0.564788 	1.849440 	-1.311992 	0.000000 	0.000000 	-1.952997 	0.508813 	0.420569 	-0.691267 	0.281127 	0.000000 	-1.372949 	-0.871535 	0.000000 	
0.327302 	0.000000 	-0.354226 	-0.763476 	-1.188025 	-0.748859 	-0.218030 	0.000000 	-1.443571 	1.617559 	0.566312 	-1.226254 	0.000000 	1.688619 	-0.834119 	-0.873044 	0.000000 	0.000000 	-0.222397 	-1.256565 	0.699272 	0.616612 	-0.257494 	0.841500 	-0.156885 	1.455940 	0.000000 	0.000000 	0.471053 	-1.850444 	-0.764550 	-0.062233 	0.638372 	-0.669775 	0.379273 	0.387313 	-0.845450 	0.596185 	-0.938795 	0.400137 	1.378746 	0.000000 	0.000000 	0.403250 	0.386231 	-0.617037 	1.012744 	0.000000 	0.000000 	0.296855 	0.883545 	0.987308 	0.000000 	
-0.820699 	0.206655 	0.000000 	0.329901 	0.123772 	0.676204 	0.803663 	-0.767383 	0.000000 	0.000000 	0.000000 	0.679627 	0.900601 	-0.787265 	0.208645 	0.000000 	-0.931361 	0.000000 	-1.308858 	-0.716350 	0.000000 	-0.931335 	-0.317147 	0.000000 	-0.427088 	-0.556520 	-0.663870 	-0.607174 	0.640744 	1.281109 	-0.578909 	0.156361 	0.000000 	0.239898 	0.000000 	1.042880 	1.522295 	0.000000 	0.000000 	0.138772 	0.542285 	0.968702 	0.563181 	-0.697956 	-0.955566 	0.000000 	0.179556 	0.744638 	1.026497 	-0.808422 	0.974874 	0.000000 	-0.995712 	
-0.804046 	0.843143 	0.000000 	0.000000 	0.000000 	-1.630135 	0.454563 	-0.846510 	0.000000 	-1.892792 	1.065611 	0.000000 	1.690390 	0.786785 	0.000000 	0.350695 	-0.415887 	1.024086 	0.842230 	-0.463694 	0.000000 	-0.171005 	-1.578652 	0.000000 	-0.746363 	-0.274960 	0.000000 	0.298838 	0.000000 	0.000000 	1.333108 	1.062258 	0.000000 	0.000000 	-0.577694 	-0.314152 	1.204909 	0.000000 	0.534894 	-0.495531 	0.780945 	-0.793028 	0.469096 	0.844477 	0.000000 	-1.314696 	-0.576322 	0.000000 	1.602784 	0.683943 	0.871960 	-1.641044 	-1.183838 	
-1.439873 	0.000000 	1.840216 	1.232447 	0.000000 	0.113101 	-1.347614 	1.401116 	0.000000 	0.266053 	-1.382362 	-0.555983 	-0.721208 	-0.208223 	0.724569 	0.743105 	0.180690 	0.675475 	-1.175787 	0.291796 	-0.254292 	-0.915376 	-0.814965 	-0.624944 	0.000000 	0.000000 	0.634057 	-0.378159 	0.645954 	-1.215641 	0.362824 	0.000000 	-1.190716 	0.000000 	0.752882 	0.724981 	-0.873890 	0.434994 	0.000000 	1.140059 	0.000000 	-0.255094 	0.000000 	1.333259 	-0.107727 	-0.137149 	-0.509120 	1.060143 	0.000000 	0.000000 	-0.923546 	1.439293 	-0.229663 	
0.683611 	0.000000 	-0.553326 	-0.963941 	-0.147762 	0.704930 	-0.168396 	0.844644 	0.772377 	0.722117 	1.414008 	1.041903 	0.616408 	0.000000 	0.392350 	0.000000 	-0.665172 	0.000000 	-0.692928 	1.154699 	0.000000 	0.000000 	-0.647622 	0.519539 	0.000000 	-1.372242 	-0.496550 	-1.424589 	-0.642613 	-0.845561 	0.551903 	-1.031573 	-0.906165 	0.267535 	1.311939 	0.000000 	0.731008 	-0.628670 	-0.654024 	0.000000 	0.972702 	2.429932 	-0.939098 	0.316533 	-1.589021 	-0.798300 	0.525847 	0.000000 	0.840631 	-0.935479 	0.742362 	-0.982962 	0.538656 	
-0.134476 	-0.656482 	-0.859818 	-0.870615 	0.000000 	-0.347147 	0.637844 	1.113412 	0.199731 	0.000000 	0.901341 	1.393318 	1.102317 	0.800138 	0.791257 	0.000000 	-0.966503 	0.709749 	0.000000 	-0.723184 	0.498826 	0.000000 	-0.440653 	1.026437 	0.242979 	1.333976 	0.813509 	-1.418824 	1.330807 	-1.002188 	-0.092311 	0.000000 	0.120621 	0.000000 	-1.427495 	1.412925 	0.338441 	0.000000 	0.000000 	1.483008 	-0.409003 	0.000000 	0.000000 	-0.571266 	-1.421585 	-0.809113 	-1.210349 	-0.218200 	0.918808 	-0.389188 	-0.190807 	-0.989700 	-0.540659 	
0.967115 	0.512515 	-0.403727 	-1.386287 	0.414226 	0.782073 	-0.687316 	-1.741412 	-1.320611 	0.156679 	-0.282199 	-0.444004 	0.395608 	0.791440 	-0.499380 	0.000000 	0.000000 	-0.766505 	0.933496 	-0.414937 	-0.684971 	-0.961837 	0.367380 	0.000000 	-0.950999 	0.000000 	0.000000 	0.000000 	0.429417 	0.000000 	-0.860737 	1.068509 	0.000000 	0.000000 	0.672074 	0.758867 	0.000000 	0.123830 	0.000000 	-0.224746 	-0.057785 	0.420213 	0.000000 	0.378308 	1.815016 	-0.782096 	1.127388 	-0.462343 	-1.112672 	1.007003 	1.635414 	-0.409847 	-0.301390 	
